2024-02-27 18:42:06,767 INFO    StreamThr :679521 [internal.py:wandb_internal():86] W&B internal server running at pid: 679521, started at: 2024-02-27 18:42:06.766996
2024-02-27 18:42:17,711 DEBUG   HandlerThread:679521 [system_monitor.py:probe():223] {'os': 'Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.11.7', 'heartbeatAt': '2024-02-27T17:42:17.678927', 'startedAt': '2024-02-27T17:42:06.761506', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'Python RAQA Example.ipynb', 'codePathLocal': None, 'git': {'remote': 'git@github.com:AI-Maker-Space/AI-Engineering.git', 'commit': 'fe191f7105c87f41a5e51ce7eba64740e74ffacb'}, 'email': 'markt@outlook.dk', 'root': '/home/markt/dev/ai-engineering/ai-engineering-course', 'host': 'markt', 'username': 'markt', 'executable': '/home/markt/anaconda3/envs/llmops-course/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 4499.926000000003, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}, {'current': 4499.926, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 75.05997848510742}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 15.226436614990234}}
2024-02-27 18:42:17,711 INFO    HandlerThread:679521 [system_monitor.py:probe():224] Finished collecting system info
2024-02-27 18:42:17,711 INFO    HandlerThread:679521 [system_monitor.py:probe():227] Publishing system info
2024-02-27 18:42:17,711 DEBUG   HandlerThread:679521 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-27 18:42:18,535 INFO    Thread-12 :679521 [dir_watcher.py:_on_file_created():271] file/dir created: /home/markt/dev/ai-engineering/ai-engineering-course/Week 2/Day 1/wandb/run-20240227_184206-fmje7uih/files/conda-environment.yaml
2024-02-27 18:42:20,864 DEBUG   HandlerThread:679521 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-27 18:42:20,865 INFO    HandlerThread:679521 [system_monitor.py:probe():229] Finished publishing system info
2024-02-27 18:42:20,867 DEBUG   SenderThread:679521 [sender.py:send():382] send: files
2024-02-27 18:42:20,868 INFO    SenderThread:679521 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-27 18:42:20,878 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: python_packages
2024-02-27 18:42:20,879 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: python_packages
2024-02-27 18:42:20,879 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:42:20,879 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:42:20,881 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:42:20,884 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: pause
2024-02-27 18:42:20,884 INFO    HandlerThread:679521 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-02-27 18:42:20,884 INFO    HandlerThread:679521 [system_monitor.py:finish():203] Stopping system monitor
2024-02-27 18:42:20,884 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-27 18:42:20,884 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-27 18:42:20,884 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-27 18:42:20,885 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined cpu monitor
2024-02-27 18:42:20,885 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined disk monitor
2024-02-27 18:42:20,899 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined gpu monitor
2024-02-27 18:42:20,899 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined memory monitor
2024-02-27 18:42:20,899 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined network monitor
2024-02-27 18:42:21,536 INFO    Thread-12 :679521 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/markt/dev/ai-engineering/ai-engineering-course/Week 2/Day 1/wandb/run-20240227_184206-fmje7uih/files/conda-environment.yaml
2024-02-27 18:42:21,536 INFO    Thread-12 :679521 [dir_watcher.py:_on_file_created():271] file/dir created: /home/markt/dev/ai-engineering/ai-engineering-course/Week 2/Day 1/wandb/run-20240227_184206-fmje7uih/files/requirements.txt
2024-02-27 18:42:21,536 INFO    Thread-12 :679521 [dir_watcher.py:_on_file_created():271] file/dir created: /home/markt/dev/ai-engineering/ai-engineering-course/Week 2/Day 1/wandb/run-20240227_184206-fmje7uih/files/wandb-metadata.json
2024-02-27 18:42:26,882 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: keepalive
2024-02-27 18:42:31,377 ERROR   wandb-upload_0:679521 [internal_api.py:upload_file():2765] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/markat1/Visibility%20Example/fmje7uih/wandb-metadata.json?Expires=1709142140&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Z%2FyRYavb5pyiBPLiVXVKT%2F38ZwwrWSkyALakBEMBXkNhDGPqFSO%2BWx4eZhKzb4kCDx%2FpjGoPzyR%2FlZ7%2BRxvE0%2BtmwDKq%2Fa2gcep24UoEUTOhRB79aZp3UlUJd6wTnm041QeaYUBea55L%2BmVzVQupkE7uwVv97zGifW%2BiYJ3mst6UmguuTCeUsk%2FsxdFkfFMGgl2cGt%2BI5onrU7vy084q%2FGQ%2B%2B8BxQ8iphA4Jz9TDAKXUX1YpRrm%2FUG75tK6PGijAAqHQiDeDNpg24ib57%2FRlth8mh2nilUSQWOqJ4jST%2Bt3GsYQWjVO%2BC7cNv0ZlvPhx450rwW%2BeQnEsZGncpQiTvg%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/markat1/Visibility%20Example/fmje7uih/wandb-metadata.json?Expires=1709142140&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Z%2FyRYavb5pyiBPLiVXVKT%2F38ZwwrWSkyALakBEMBXkNhDGPqFSO%2BWx4eZhKzb4kCDx%2FpjGoPzyR%2FlZ7%2BRxvE0%2BtmwDKq%2Fa2gcep24UoEUTOhRB79aZp3UlUJd6wTnm041QeaYUBea55L%2BmVzVQupkE7uwVv97zGifW%2BiYJ3mst6UmguuTCeUsk%2FsxdFkfFMGgl2cGt%2BI5onrU7vy084q%2FGQ%2B%2B8BxQ8iphA4Jz9TDAKXUX1YpRrm%2FUG75tK6PGijAAqHQiDeDNpg24ib57%2FRlth8mh2nilUSQWOqJ4jST%2Bt3GsYQWjVO%2BC7cNv0ZlvPhx450rwW%2BeQnEsZGncpQiTvg%3D%3D (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7fa3206fa2d0>: Failed to resolve 'storage.googleapis.com' ([Errno -3] Temporary failure in name resolution)"))
2024-02-27 18:42:31,377 ERROR   wandb-upload_0:679521 [internal_api.py:upload_file():2767] upload_file request headers: {'User-Agent': 'python-requests/2.31.0', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '4512'}
2024-02-27 18:42:31,377 ERROR   wandb-upload_0:679521 [internal_api.py:upload_file():2769] upload_file response body: 
2024-02-27 18:42:31,883 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: keepalive
2024-02-27 18:42:32,226 DEBUG   SenderThread:679521 [sender.py:send():382] send: telemetry
2024-02-27 18:42:32,227 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:42:32,951 INFO    wandb-upload_0:679521 [upload_job.py:push():131] Uploaded file /tmp/tmprpzf8m98wandb/7kzi4lmi-wandb-metadata.json
2024-02-27 18:42:35,879 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:42:35,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:42:35,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:42:38,125 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:42:38,541 INFO    Thread-12 :679521 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/markt/dev/ai-engineering/ai-engineering-course/Week 2/Day 1/wandb/run-20240227_184206-fmje7uih/files/config.yaml
2024-02-27 18:42:43,347 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:42:48,349 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:42:50,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:42:50,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:42:50,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:42:54,081 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:42:59,081 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:04,083 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:05,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:43:05,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:43:05,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:43:09,135 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:14,136 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:19,137 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:20,879 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:43:20,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:43:20,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:43:24,140 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:29,141 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:34,143 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:35,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:43:35,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:43:35,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:43:40,034 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:45,035 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:50,036 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:43:50,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:43:50,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:43:50,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:43:55,055 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:00,056 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:05,057 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:05,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:44:05,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:44:05,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:44:10,161 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:15,162 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:20,163 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:20,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:44:20,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:44:20,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:44:26,119 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:31,120 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:35,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:44:35,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:44:35,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:44:36,139 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:41,140 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:46,141 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:50,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:44:50,880 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:44:50,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:44:52,120 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:44:57,121 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:02,122 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:05,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:45:05,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:45:05,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:45:08,104 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:13,105 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:18,105 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:20,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:45:20,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:45:20,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:45:23,146 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:28,147 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:33,148 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:35,880 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:45:35,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:45:35,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:45:39,139 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:44,140 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:49,141 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:45:50,881 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:45:50,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:45:50,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:45:55,134 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:46:00,134 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:46:05,135 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:46:05,881 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:46:05,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:46:05,927 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:46:10,146 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:46:15,146 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:46:20,147 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: status_report
2024-02-27 18:46:20,260 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: resume
2024-02-27 18:46:20,260 INFO    HandlerThread:679521 [handler.py:handle_request_resume():699] starting system metrics thread
2024-02-27 18:46:20,260 INFO    HandlerThread:679521 [system_monitor.py:start():194] Starting system monitor
2024-02-27 18:46:20,260 INFO    SystemMonitor:679521 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-27 18:46:20,260 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started cpu monitoring
2024-02-27 18:46:20,261 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started disk monitoring
2024-02-27 18:46:20,262 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started gpu monitoring
2024-02-27 18:46:20,263 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started memory monitoring
2024-02-27 18:46:20,263 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started network monitoring
2024-02-27 18:46:20,593 INFO    Thread-12 :679521 [dir_watcher.py:_on_file_created():271] file/dir created: /home/markt/dev/ai-engineering/ai-engineering-course/Week 2/Day 1/wandb/run-20240227_184206-fmje7uih/files/output.log
2024-02-27 18:46:20,881 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: stop_status
2024-02-27 18:46:20,881 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-27 18:46:20,881 DEBUG   SenderThread:679521 [sender.py:send_request():409] send_request: stop_status
2024-02-27 18:46:22,379 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: pause
2024-02-27 18:46:22,379 INFO    HandlerThread:679521 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-02-27 18:46:22,379 INFO    HandlerThread:679521 [system_monitor.py:finish():203] Stopping system monitor
2024-02-27 18:46:22,379 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-27 18:46:22,379 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-27 18:46:22,379 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-27 18:46:22,380 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined cpu monitor
2024-02-27 18:46:22,380 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined disk monitor
2024-02-27 18:46:22,395 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined gpu monitor
2024-02-27 18:46:22,395 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined memory monitor
2024-02-27 18:46:22,395 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined network monitor
2024-02-27 18:46:22,396 DEBUG   SenderThread:679521 [sender.py:send():382] send: stats
2024-02-27 18:46:23,068 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: resume
2024-02-27 18:46:23,068 INFO    HandlerThread:679521 [handler.py:handle_request_resume():699] starting system metrics thread
2024-02-27 18:46:23,068 INFO    HandlerThread:679521 [system_monitor.py:start():194] Starting system monitor
2024-02-27 18:46:23,068 INFO    SystemMonitor:679521 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-27 18:46:23,069 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started cpu monitoring
2024-02-27 18:46:23,069 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started disk monitoring
2024-02-27 18:46:23,069 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: pause
2024-02-27 18:46:23,069 INFO    HandlerThread:679521 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-02-27 18:46:23,069 INFO    HandlerThread:679521 [system_monitor.py:finish():203] Stopping system monitor
2024-02-27 18:46:23,070 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started gpu monitoring
2024-02-27 18:46:23,070 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-27 18:46:23,070 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-27 18:46:23,070 DEBUG   SystemMonitor:679521 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-27 18:46:23,071 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined cpu monitor
2024-02-27 18:46:23,072 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined disk monitor
2024-02-27 18:46:23,072 INFO    HandlerThread:679521 [interfaces.py:finish():202] Joined gpu monitor
2024-02-27 18:46:23,072 DEBUG   SenderThread:679521 [sender.py:send():382] send: stats
2024-02-27 18:46:24,081 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: resume
2024-02-27 18:46:24,081 INFO    HandlerThread:679521 [handler.py:handle_request_resume():699] starting system metrics thread
2024-02-27 18:46:24,081 INFO    HandlerThread:679521 [system_monitor.py:start():194] Starting system monitor
2024-02-27 18:46:24,081 INFO    SystemMonitor:679521 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-27 18:46:24,082 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started cpu monitoring
2024-02-27 18:46:24,082 INFO    SystemMonitor:679521 [interfaces.py:start():190] Started disk monitoring
2024-02-27 18:46:24,082 DEBUG   HandlerThread:679521 [handler.py:handle_request():146] handle_request: pause
